8917,40.6681,-73.955
123734,40.7656,-73.9886
119213,40.7648,-73.9894
119211,40.7344,-74.0001
123731,40.7631,-73.9581
105003,40.7645,-73.9877
123738,40.7762,-73.9592
80816,40.755,-73.9636
80817,40.8413,-73.9367
80814,40.7274,-73.9865
80813,40.7222,-73.9824
112638,40.7728,-73.9512
105004,40.7074,-73.8151
111741,40.7844,-73.9497
97330,40.7585,-73.9913
1768,40.7494,-73.9894
115847,40.7432,-73.9812
1760,40.8493,-73.9361
1761,40.7401,-73.9815
1764,40.7322,-74.0019
115846,40.7681,-73.9592
40220,40.7902,-73.9678
40229,40.763,-73.9577
82246,40.7822,-73.9475
11118,40.7084,-74.0066
28358,40.7053,-74.0162
11110,40.7465,-73.9771
28355,40.7568,-73.9982
11115,40.774,-73.9501
11114,40.8648,-73.9202
28351,40.7845,-73.9503
11116,40.7088,-74.0143
8710,40.7298,-74.0004
8711,40.7613,-73.9998
8712,40.7443,-73.9912
8713,40.7477,-73.9744
111040,40.7275,-73.9829
94954,40.7141,-74.0096
94955,40.7343,-74.0094
54225,40.7333,-73.975
94951,40.7157,-74.0129
50880,40.6875,-73.8354
110795,40.7444,-73.9754
50882,40.6968,-73.9842
50883,40.7516,-73.969
110790,40.8448,-73.942
50885,40.7586,-73.9838
50886,40.791,-73.9772
110793,40.7429,-74.0028
50888,40.7724,-73.9563
50889,40.7747,-73.9517
114278,40.7894,-73.9764
21531,40.746,-73.9754
66976,40.774,-73.9493
66970,40.7456,-73.9797
12364,40.7601,-73.9901
92971,40.7444,-73.9921
96081,40.7801,-73.9475
96089,40.7404,-73.9288
123332,40.7064,-74.0155
107539,40.8198,-73.9578
80480,40.7796,-73.9528
107535,40.756,-73.9696
107536,40.7424,-73.9999
25040,40.7795,-73.9761
25041,40.6917,-73.9371
25042,40.7963,-73.9306
25044,40.7443,-73.9805
113570,40.761,-73.9935
113573,40.7257,-74.0028
113572,40.7677,-73.9916
65986,40.7192,-73.9828
69708,40.7714,-73.9929
118969,40.69,-73.9919
56108,40.712,-73.9951
56106,40.7421,-73.9836
56104,40.6874,-73.9749
56102,40.7397,-73.9799
56101,40.7462,-73.9757
56100,40.7812,-73.953
96620,40.7775,-73.9536
57279,40.866,-73.9198
57277,40.7892,-73.9705
57272,40.7633,-73.9849
123777,40.8433,-73.9396
57271,40.7834,-73.9774
51829,40.7801,-73.9544
65697,40.7612,-73.9978
65696,40.7348,-73.9865
65690,40.7612,-73.9978
51821,40.78,-73.9475
44833,40.7555,-73.9666
16233,40.7491,-73.9789
16232,40.7085,-74.0165
65699,40.7412,-73.9772
51824,40.7585,-73.9913
51826,40.7447,-73.9782
105028,40.7388,-73.9832
15023,40.7231,-74.0044
105025,40.7166,-74.0049
69996,40.7279,-74.0037
120416,40.7719,-73.9816
69995,40.7708,-73.9556
69992,40.7959,-73.9742
69993,40.7708,-73.9516
120418,40.7479,-73.9739
69998,40.7669,-73.9201
40807,40.8444,-73.9422
9500,40.7481,-73.9564
9506,40.8012,-73.9668
65525,40.8058,-73.954
65524,40.7568,-73.9982
49090,40.7397,-73.9817
49093,40.7777,-73.9462
49096,40.743,-73.9937
43145,40.775,-73.9542
43144,40.7681,-73.9594
43147,40.7448,-73.9784
43146,40.8217,-73.9486
2518,40.7612,-73.9978
43140,40.7536,-73.9739
43143,40.7823,-73.951
43142,40.7482,-73.989
2514,40.6941,-73.9829
2515,40.7448,-73.9909
2516,40.7959,-73.9742
43149,40.729,-73.9855
2511,40.7778,-73.9481
2512,40.7211,-73.9896
2513,40.7723,-73.953
49326,40.7703,-73.9593
46517,40.7538,-73.974
46516,40.7801,-73.9544
49323,40.7886,-73.9779
49329,40.773,-73.9558
98840,40.7254,-73.9799
22813,40.7669,-73.961
22810,40.7447,-73.9741
22811,40.7054,-74.0095
68117,40.7888,-73.9807
68116,40.7602,-73.9694
68118,40.7661,-73.9636
81756,40.7344,-74.0057
60466,40.7605,-73.9728
60461,40.7901,-73.9728
60460,40.7862,-73.9508
60462,40.7359,-73.8545
109605,40.726,-73.9901
116105,40.753,-73.9958
116104,40.771,-73.934
94170,40.7057,-74.0094
81755,40.7468,-73.9769
102559,40.7062,-74.0095
90669,40.7111,-74.0055
113550,40.7047,-74.0076
102555,40.7652,-73.9897
90665,40.7621,-73.9956
90666,40.7759,-73.9528
102556,40.7634,-73.9638
93739,40.8029,-73.965
90661,40.7399,-73.9812
102553,40.7586,-73.9938
90663,40.7621,-73.9956
54996,40.7781,-73.9479
54997,40.7476,-73.9732
78398,40.7297,-73.9832
54995,40.7199,-73.996
112680,40.7069,-73.7624
54993,40.7612,-73.9978
54990,40.7423,-73.9977
112683,40.7459,-73.9564
108733,40.7185,-73.9865
108732,40.7318,-74.0044
78390,40.7489,-73.9799
78396,40.7472,-73.956
78394,40.7138,-73.9389
58238,40.7634,-73.9638
83029,40.7585,-73.9913
102087,40.7295,-73.9773
102086,40.7787,-73.9826
69529,40.7681,-73.9563
102080,40.7704,-73.9566
69528,40.7779,-73.9525
102088,40.7207,-73.9856
113881,40.8522,-73.935
113885,40.7701,-73.9829
113886,40.7075,-74.0059
