19536,40.7435,-74.0063
19535,40.7769,-73.9531
19534,40.7209,-73.8643
63976,40.73,-73.9864
63977,40.7267,-73.9837
19539,40.8136,-73.9449
122274,40.7583,-73.9633
96754,40.7539,-73.9677
96755,40.7292,-73.986
65728,40.7288,-73.9808
65721,40.7065,-74.0077
65720,40.7512,-74.0026
65727,40.7088,-74.0143
119425,40.7775,-73.9458
119427,40.6969,-73.983
119420,40.6815,-74.0001
119422,40.825,-73.9413
86887,40.7185,-73.9827
7877,40.678,-73.9909
43387,40.7695,-73.9551
43385,40.7404,-73.9849
43384,40.7401,-73.9887
2352,40.7785,-73.9548
69606,40.7588,-73.9934
2357,40.7078,-74.0138
2354,40.7067,-74.0072
46353,40.7447,-73.9741
58490,40.8127,-73.936
46356,40.7649,-73.99
46355,40.7487,-73.9957
46359,40.7667,-73.959
49126,40.7075,-74.0113
49123,40.8452,-73.9809
49122,40.7696,-73.9567
1896,40.6966,-73.9964
1897,40.7323,-73.9881
1890,40.7769,-73.9467
1892,40.8007,-73.961
1893,40.7515,-73.9413
81062,40.7436,-73.9725
81065,40.8513,-73.9341
81067,40.7412,-73.9772
123965,40.755,-73.9636
121986,40.761,-73.999
43659,40.7745,-73.9897
11727,40.7463,-73.9407
11724,40.7631,-73.9581
11722,40.8034,-73.9545
57167,40.7083,-74.0061
16207,40.8022,-73.9449
11721,40.7642,-73.9913
43650,40.751,-73.9703
43653,40.7609,-73.986
43652,40.6917,-73.9167
93988,40.7413,-73.9788
93989,40.7519,-73.9391
11728,40.786,-73.9435
97405,40.6951,-73.9684
97404,40.7645,-73.9832
97407,40.7081,-74.0065
59734,40.7625,-73.9864
116073,40.7338,-74.0009
116071,40.6959,-73.9022
94664,40.7422,-73.9824
116076,40.7262,-73.9845
116075,40.7064,-74.0156
52604,40.7491,-73.9958
17075,40.7762,-73.9485
17076,40.6678,-73.9829
17077,40.7258,-73.9889
17070,40.7081,-74.0013
58495,40.7676,-73.9813
17073,40.7647,-73.9918
28791,40.7074,-74.0069
60778,40.7691,-73.9259
102243,40.767,-73.9841
90753,40.7019,-73.9362
102245,40.762,-73.9636
90755,40.6905,-73.9668
90756,40.7388,-74.0084
90757,40.7802,-73.9504
60770,40.7721,-73.9861
60773,40.7729,-73.9504
60772,40.7618,-73.9497
60774,40.7604,-73.987
60776,40.7538,-73.974
113648,40.753,-73.9695
9699,40.7673,-73.9574
9696,40.8379,-73.9461
113642,40.7081,-74.0065
113640,40.6664,-73.9906
113647,40.796,-73.9742
113646,40.7772,-73.9561
9690,40.7904,-73.9446
112518,40.7571,-73.9647
62735,40.7128,-74.0059
62733,40.753,-73.9959
62732,40.7536,-73.9739
62730,40.73,-73.9864
54602,40.8491,-73.9365
58380,40.7418,-73.9965
54606,40.7513,-73.9721
112515,40.7254,-73.9027
58385,40.7446,-73.974
58384,40.7084,-74.0151
48298,40.7049,-74.0089
113918,40.6953,-73.9632
20564,40.7418,-74.0024
20565,40.7053,-74.0103
48296,40.7318,-74.0044
48297,40.7739,-73.9528
99659,40.7746,-73.99
20561,40.7081,-74.0065
20562,40.7676,-73.9205
93895,40.7161,-73.9548
80337,40.7436,-73.9727
48748,40.7546,-73.9983
99664,40.7246,-73.9875
99663,40.7759,-73.9557
99662,40.7708,-73.9576
99661,40.7598,-73.9924
99660,40.7073,-74.0046
115104,40.7117,-73.9446
111897,40.7111,-74.0055
48746,40.728,-73.9812
48747,40.7334,-74.0047
48744,40.7516,-73.969
48745,40.7575,-73.9677
95132,40.7608,-73.9604
95131,40.8034,-73.9663
29329,40.7479,-73.9739
57839,40.7717,-73.9518
95135,40.7319,-73.9836
57835,40.7216,-73.9927
57836,40.7375,-73.9738
29326,40.7056,-74.0162
57830,40.7632,-73.9772
57831,40.7731,-73.948
29323,40.6988,-73.9939
29322,40.7277,-73.9859
78408,40.7278,-73.9834
78406,40.7468,-73.9777
78407,40.7435,-73.9966
78401,40.7528,-74.0032
30850,40.5806,-73.957
30855,40.752,-73.9946
30854,40.7304,-73.9829
30857,40.7777,-73.9498
117901,40.7268,-74.0003
30859,40.7572,-73.9648
30858,40.7073,-74.0046
