92935,40.7022,-73.914
93041,40.7549,-73.8735
93040,40.7609,-73.9941
93042,40.769,-73.9436
104306,40.7233,-73.9945
93044,40.8412,-73.923
93047,40.7384,-73.9944
93046,40.7661,-73.9636
93049,40.726,-74.0024
90776,40.7182,-74.0148
104309,40.7993,-73.9625
32399,40.7516,-73.969
117482,40.7664,-73.9918
117485,40.6909,-73.9911
117484,40.7305,-73.983
51219,40.7514,-73.9862
51216,40.7656,-73.9886
51217,40.8209,-73.9551
51214,40.7413,-73.9779
51212,40.7575,-73.9282
51211,40.6484,-73.9801
104459,40.7633,-73.9849
106239,40.7708,-73.9553
106236,40.7369,-73.979
106231,40.6654,-73.9833
95780,40.7383,-74.001
25039,40.6032,-73.9918
25038,40.7122,-73.8763
25035,40.7785,-73.9759
25034,40.7727,-73.9518
25036,40.7688,-73.9608
25030,40.7799,-73.9468
25033,40.7578,-73.9922
24928,40.7407,-74.0003
65351,40.7269,-73.9771
65352,40.7079,-74.006
65353,40.7637,-73.9847
82253,40.8012,-73.9606
24920,40.754,-73.9687
24921,40.7842,-73.948
24924,40.7727,-73.9592
112534,40.7894,-73.9764
24926,40.7733,-73.9551
24927,40.6825,-73.9288
2587,40.7214,-73.9814
64400,40.7184,-74.0044
2583,40.7784,-73.9523
2580,40.8021,-73.9392
64409,40.7374,-74.0006
64408,40.8678,-73.9251
2588,40.7593,-73.9962
112531,40.8438,-73.9401
117225,40.7792,-73.9514
117226,40.7489,-73.9765
117223,40.7671,-73.9529
117229,40.7709,-73.9917
97346,40.7245,-73.9895
97344,40.7337,-74.0079
97343,40.7315,-73.9875
97348,40.8612,-73.9286
97349,40.6668,-73.9868
99124,40.8291,-73.9402
99125,40.7404,-73.9979
36891,40.7198,-73.9974
99127,40.7355,-74.0022
2635,40.7081,-74.0065
2634,40.77,-73.9526
2637,40.753,-73.9695
36899,40.6821,-73.9486
2632,40.7765,-73.955
9599,40.7801,-73.9544
9598,40.7943,-73.9675
107544,40.7465,-73.9737
9597,40.7282,-73.9892
9596,40.5837,-73.9586
