123923,40.7936,-73.9731
60837,40.8448,-73.9396
12060,40.7734,-73.9544
12061,40.7348,-73.9865
88095,40.73,-73.9864
12064,40.7462,-73.9757
88093,40.7059,-73.8339
88090,40.7833,-73.9511
12067,40.7799,-73.9761
100063,40.7427,-73.9794
69250,40.7678,-73.9915
69253,40.752,-74.0014
100066,40.7074,-74.0081
69257,40.7724,-73.9506
69256,40.6809,-73.9466
69259,40.7182,-73.9898
69258,40.8079,-73.9442
118188,40.7806,-73.9507
78080,40.7746,-73.99
60833,40.7436,-73.9727
86601,40.761,-73.999
43776,40.7198,-73.9974
43777,40.8274,-73.9452
43774,40.7802,-73.9519
60831,40.7777,-73.9559
2897,40.7574,-73.9681
2896,40.752,-73.9402
78084,40.7568,-73.9982
46728,40.8193,-73.9466
46491,40.7514,-73.9866
49510,40.6476,-74.0088
49513,40.7675,-73.9607
49514,40.7169,-74.0149
49515,40.7845,-73.9503
46720,40.7322,-74.0019
2890,40.7333,-73.975
121694,40.7584,-73.9648
21117,40.7073,-74.0046
90431,40.7701,-73.955
90430,40.8034,-73.9464
90432,40.7372,-73.9981
90439,40.7606,-73.9963
90438,40.7448,-73.9909
1457,40.7032,-73.9914
94283,40.6821,-73.9493
58000,40.7248,-73.9922
58001,40.726,-73.9784
58004,40.7599,-73.9908
58006,40.7468,-73.9903
58007,40.6363,-74.0257
17429,40.7806,-73.9136
17428,40.8015,-73.9627
38828,40.7067,-74.0072
38824,40.7967,-73.9623
38826,40.7611,-73.9989
17427,40.7075,-74.0059
38821,40.7369,-73.979
38822,40.645,-73.9794
13339,40.7611,-73.9989
13338,40.7658,-73.9781
56605,40.7437,-73.9585
90388,40.7366,-73.9826
13333,40.6986,-73.9937
90384,40.7255,-73.9843
13337,40.675,-73.9329
97611,40.7538,-73.974
80291,40.7753,-73.954
80292,40.745,-73.9863
80293,40.7771,-73.9505
101334,40.7367,-74.0014
80295,40.7957,-73.9705
101337,40.7255,-73.9798
101339,40.708,-74.0149
62343,40.8273,-73.945
62340,40.7749,-73.9782
62341,40.7881,-73.9686
122254,40.7569,-73.9944
62347,40.7973,-73.9405
62348,40.7601,-73.9901
48649,40.7111,-74.0055
20138,40.6742,-73.983
20132,40.7609,-73.9617
48641,40.8557,-73.93
20130,40.7074,-74.0069
48647,40.7845,-73.9503
48646,40.7563,-73.9823
48645,40.753,-73.9704
20134,40.7798,-73.9518
44764,40.7465,-73.9803
44765,40.7208,-73.9825
44767,40.7402,-73.985
44761,40.7543,-73.9311
112994,40.7986,-73.9372
44769,40.6969,-73.983
46895,40.8357,-73.9416
46891,40.7539,-73.9677
46892,40.7064,-74.0157
46898,40.7242,-73.9843
85111,40.693,-73.9988
41046,40.7176,-73.9531
93939,40.727,-73.9882
41045,40.8344,-73.9411
41048,40.7035,-73.9897
84302,40.7073,-74.0046
59759,40.7656,-73.9905
59758,40.7324,-74.0081
59752,40.7622,-73.9495
59751,40.7595,-73.9922
109539,40.7567,-73.9655
59755,40.5765,-73.9554
59754,40.7809,-73.9515
29719,40.7649,-73.9908
121464,40.7081,-73.9415
44496,40.7357,-73.976
44497,40.7601,-73.9901
121460,40.7631,-73.9581
121461,40.7633,-73.9932
29710,40.7728,-73.9502
29713,40.7756,-73.9829
121468,40.7599,-73.9923
11861,40.8008,-73.9355
54250,40.7179,-74.0148
14815,40.7902,-73.9677
11862,40.8516,-73.9373
14813,40.7967,-73.9623
54259,40.7068,-74.0103
1695,40.7766,-73.9463
1692,40.7073,-74.0046
1690,40.7719,-73.9608
1698,40.7631,-73.9581
1699,40.8577,-73.9307
111609,40.7803,-73.9466
12889,40.7062,-74.0099
111605,40.7382,-73.9918
111604,40.7344,-73.9823
12885,40.7636,-73.9938
111601,40.7747,-73.9789
12880,40.7372,-73.9981
111602,40.7701,-73.955
64064,40.7937,-73.9761
95268,40.7751,-73.948
95267,40.7547,-73.8734
54033,40.7694,-73.9509
95260,40.7413,-73.9781
58438,40.8242,-73.9526
26780,40.7436,-73.9727
28048,40.7268,-74.0018
112993,40.7325,-73.9875
28040,40.8136,-73.9449
108758,40.8238,-73.9533
114382,40.7844,-73.9728
114386,40.6655,-73.9881
84785,40.7197,-73.9849
108753,40.6697,-73.9548
119084,40.7091,-74.0182
95842,40.6139,-73.9827
95841,40.7447,-73.95
95840,40.7514,-73.9862
92819,40.7603,-73.9597
