4475,40.7373,-73.9961
4474,40.795,-73.9708
4476,40.7459,-73.994
74143,40.726,-73.9901
85300,40.7482,-73.9759
74141,40.8029,-73.951
107844,40.7769,-73.9558
49732,40.7752,-73.9887
85307,40.8028,-73.9647
74144,40.7109,-74.0056
85308,40.7808,-73.9483
74148,40.7928,-73.9758
74923,40.7661,-73.9883
42487,40.7951,-73.9676
66799,40.7739,-73.9882
1025,40.7859,-73.9755
107845,40.779,-73.953
87239,40.7701,-73.9529
41252,40.7243,-74.0103
41251,40.7301,-73.9825
74926,40.7243,-73.9886
87233,40.7571,-73.9647
1027,40.7444,-73.9806
41254,40.7694,-73.9888
36192,40.7439,-73.9743
66795,40.6948,-73.9644
36191,40.7326,-73.9965
36197,40.7141,-74.0096
36194,40.7739,-73.9477
74928,40.7743,-73.9875
36198,40.7793,-73.9492
66797,40.7617,-73.9805
66796,40.7693,-73.9529
1023,40.7397,-73.9817
101355,40.7749,-73.9532
75150,40.7283,-73.9875
101814,40.7481,-73.9564
101816,40.6531,-73.9504
101813,40.7055,-74.0102
101812,40.7754,-73.9502
107848,40.7056,-74.0162
61229,40.7635,-73.9848
18871,40.7406,-73.9822
18873,40.708,-74.0149
33017,40.7471,-73.9416
33010,40.7133,-73.9626
33012,40.7352,-74.0055
33013,40.6927,-73.986
71246,40.7937,-73.9761
71244,40.7984,-73.9686
33019,40.7574,-73.9681
123340,40.7951,-73.9676
123342,40.7176,-73.9531
123349,40.7095,-74.0136
86548,40.74,-73.9994
86546,40.7736,-73.9067
86547,40.7444,-73.9757
86545,40.753,-73.9695
86542,40.7196,-73.985
86543,40.73,-73.9864
86540,40.7902,-73.9678
86541,40.7635,-73.9799
73040,40.7585,-73.9618
40610,40.7955,-73.9477
67459,40.7553,-73.9953
40612,40.7683,-73.9536
95773,40.7763,-73.9518
67458,40.7688,-73.9576
573,40.7601,-73.9901
572,40.7255,-73.9884
571,40.7113,-74.0176
577,40.7777,-73.9532
576,40.7459,-73.9572
83077,40.708,-74.0149
18294,40.6983,-73.9929
18293,40.8039,-73.9573
18292,40.8198,-73.9578
47969,40.7494,-73.9875
47967,40.7842,-73.948
47965,40.7662,-73.9517
38799,40.7449,-73.9812
76738,40.7485,-73.98
76736,40.7876,-73.9694
38793,40.7679,-73.9598
38790,40.7865,-73.973
38791,40.7488,-73.9762
76732,40.7202,-73.9974
38794,40.7465,-73.9771
13962,40.746,-73.9754
13963,40.7331,-74.0055
13966,40.7319,-73.9832
13964,40.7658,-73.9781
5551,40.8036,-73.9569
5550,40.7713,-73.9528
5553,40.761,-74.0002
